id,gender,masterCategory,subCategory,articleType,baseColour,productDisplayName,Unnamed: 7,imageURL
4018,Men,Footwear,Shoes,Casual Shoes,Beige,ADIDAS Men's Durante Beige White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4018.jpg
4019,Unisex,Footwear,Shoes,Casual Shoes,Blue,ADIDAS Unisex Check Can MW Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4019.jpg
4020,Unisex,Footwear,Shoes,Casual Shoes,Green,ADIDAS Unisex Check Can MW Green White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4020.jpg
4021,Unisex,Footwear,Shoes,Casual Shoes,Black,ADIDAS Unisex Color Blast Black Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4021.jpg
4022,Unisex,Footwear,Shoes,Casual Shoes,Green,ADIDAS Unisex Color Blast Green White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4022.jpg
4023,Men,Footwear,Shoes,Casual Shoes,Red,ADIDAS Men Color Blast Lead Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4023.jpg
4024,Unisex,Footwear,Shoes,Casual Shoes,Blue,ADIDAS Unisex High Can Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4024.jpg
4025,Unisex,Footwear,Shoes,Casual Shoes,Red,ADIDAS Unisex High Can Red Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4025.jpg
4026,Men,Footwear,Shoes,Casual Shoes,Black,ADIDAS Men's Kestrel Black White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4026.jpg
4027,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,ADIDAS Unisex Color Blast Navy Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4027.jpg
4028,Unisex,Footwear,Shoes,Casual Shoes,Olive,ADIDAS Unisex High Can Oak Olive Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4028.jpg
4029,Men,Apparel,Topwear,Tshirts,Black,Myntra Men's I don't Have An Attitude Problem Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4029.jpg
4030,Men,Apparel,Topwear,Tshirts,Black,Myntra Men's Remote City Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4030.jpg
4031,Men,Apparel,Topwear,Tshirts,Cream,Myntra Men's Poster White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4031.jpg
4032,Men,Apparel,Topwear,Tshirts,Black,Myntra Men's I'd Love To Help You Out Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4032.jpg
4033,Men,Apparel,Topwear,Tshirts,Black,Myntra Men's I am Not Paid enough To Be Nice Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4033.jpg
4034,Men,Apparel,Topwear,Tshirts,Black,Myntra Men's Better Days Are Coming Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4034.jpg
4035,Men,Apparel,Topwear,Tshirts,Black,Myntra Men's Not Tonight Ladies I am Just Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4035.jpg
4036,Men,Apparel,Topwear,Tshirts,Black,Myntra Men's I Have Multiple Personalities Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4036.jpg
4037,Men,Apparel,Topwear,Tshirts,White,Puma Men's Rajasthan Royals White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4037.jpg
4038,Men,Apparel,Topwear,Tshirts,Blue,Puma Men's Rajasthan Royals Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4038.jpg
4039,Unisex,Accessories,Headwear,Caps,Blue,Puma Unisex Rajasthan Royals Military Blue Cap,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4039.jpg
4040,Men,Apparel,Topwear,Tshirts,Blue,Rajasthan Royals Mens Replica Cotton Jersey,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4040.jpg
4041,Men,Apparel,Topwear,Tshirts,Blue,Rajasthan Royals Mens Lookalike Yellow Jersey,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4041.jpg
4042,Unisex,Apparel,Topwear,Tshirts,Blue,Rajasthan Royals Kids Authentic Replica Cricket Jersey,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4042.jpg
4043,Men,Footwear,Shoes,Sports Shoes,Black,ADIDAS Men's Tipoff Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4043.jpg
4044,Men,Footwear,Shoes,Sports Shoes,Silver,ADIDAS Men's Snova Glide 3M White Silver Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4044.jpg
4045,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's Barricade 60 White Silver Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4045.jpg
4046,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's Allegra 4M White Navy Blue Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4046.jpg
4047,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's Titan White Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4047.jpg
4048,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's Furano 2 White Indigo Silver Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4048.jpg
4049,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's 22YDS Trainer 2 White Black Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4049.jpg
4050,Men,Apparel,Topwear,Tshirts,Black,Myntra Men's Good Things Come Late Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4050.jpg
4051,Men,Apparel,Topwear,Tshirts,Yellow,Myntra Men's Eagle Emblem Yellow T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4051.jpg
4052,Men,Apparel,Topwear,Tshirts,Black,Myntra Men's Eagle Emblem Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4052.jpg
4053,Men,Apparel,Topwear,Tshirts,White,Myntra Men's Eagle Emblem White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4053.jpg
4054,Men,Apparel,Topwear,Tshirts,Black,Myntra Men's Hard Work Never Killed Anyone Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4054.jpg
4055,Men,Apparel,Topwear,Tshirts,White,Myntra Men's Key To Success White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4055.jpg
4056,Men,Apparel,Topwear,Tshirts,White,Myntra Men's Yoga White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4056.jpg
4057,Men,Apparel,Topwear,Tshirts,White,Myntra Men's Nobody Says No To Me White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4057.jpg
4058,Men,Apparel,Topwear,Tshirts,White,Myntra Men's Drink N Drive White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4058.jpg
4059,Men,Apparel,Topwear,Tshirts,Blue,Myntra Men's I Am Tired Of Working Sky Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4059.jpg
4060,Men,Apparel,Topwear,Tshirts,White,Myntra Men's I Am Drunk White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4060.jpg
4061,Men,Apparel,Topwear,Tshirts,Yellow,Myntra Men's Radio Head Yellow T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4061.jpg
4062,Men,Apparel,Topwear,Tshirts,Black,Myntra Men's India Is Known For Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4062.jpg
4063,Men,Apparel,Topwear,Tshirts,White,Myntra Men's Friend White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4063.jpg
4064,Men,Footwear,Sandal,Sandals,Black,Crocs Men Yukon Black Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4064.jpg
4065,Men,Footwear,Sandal,Sandals,Brown,Crocs Men Yukon Chocolate Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4065.jpg
4066,Men,Footwear,Shoes,Casual Shoes,Black,Crocs Men's Tideline Canvas Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4066.jpg
4067,Men,Footwear,Sandal,Sandals,Brown,Crocs Men Yukon Khaki Brown Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4067.jpg
4068,Men,Footwear,Shoes,Casual Shoes,Brown,Crocs Men's Tideline Canvas Khaki Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4068.jpg
4069,Men,Footwear,Shoes,Casual Shoes,Brown,Crocs Men's Tideline Canvas Chocolate Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4069.jpg
4070,Women,Footwear,Shoes,Casual Shoes,Grey,Numero Uno Women Canvas Grey Pink Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4070.jpg
4071,Women,Footwear,Shoes,Casual Shoes,Grey,Numero Uno Women Canvas Grey Purple Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4071.jpg
4072,Women,Footwear,Shoes,Casual Shoes,Grey,Numero Uno Women Canvas Grey Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4072.jpg
4073,Women,Footwear,Shoes,Casual Shoes,Black,Numero Uno Women Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4073.jpg
4074,Women,Footwear,Shoes,Casual Shoes,Blue,Numero Uno Women Dark Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4074.jpg
4075,Women,Footwear,Shoes,Casual Shoes,Green,Numero Uno Women Green Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4075.jpg
4076,Women,Footwear,Shoes,Casual Shoes,Red,Numero Uno Women Road Rage Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4076.jpg
4077,Women,Footwear,Shoes,Casual Shoes,Black,Numero Uno Women Dark Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4077.jpg
4078,Women,Footwear,Shoes,Casual Shoes,Purple,Numero Uno Women Pupmo Purple Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4078.jpg
4079,Men,Apparel,Topwear,Tshirts,Red,Inkfruit Men's Operation Holocaust Red T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4079.jpg
4080,Men,Apparel,Topwear,Tshirts,Red,Inkfruit Men's Monkey Red T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4080.jpg
4081,Men,Apparel,Topwear,Tshirts,Grey,Inkfruit Men's Type Bee Grey Melange T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4081.jpg
4082,Men,Apparel,Topwear,Tshirts,Beige,Inkfruit Men's Avast Ye Beige T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4082.jpg
4083,Men,Apparel,Topwear,Tshirts,Yellow,Inkfruit Men's Alien Party Lemon Yellow T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4083.jpg
4084,Men,Apparel,Topwear,Tshirts,White,Inkfruit Men's Chotu Chai La White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4084.jpg
4085,Men,Apparel,Topwear,Tshirts,White,Inkfruit Men's Dark Poison White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4085.jpg
4086,Men,Apparel,Topwear,Tshirts,Navy Blue,Classic Polo Men's Navy With White Stripes T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4086.jpg
4087,Men,Apparel,Topwear,Tshirts,White,Classic Polo Men's White With Purple Navy Maroon Stripe T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4087.jpg
4088,Men,Apparel,Topwear,Tshirts,Purple,Classic Polo Men's Purple With Black White Stripes T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4088.jpg
4089,Men,Apparel,Topwear,Tshirts,White,Classic Polo Men's White With Orange Black Stripe T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4089.jpg
4090,Men,Apparel,Topwear,Tshirts,Red,Classic Polo Men's Red T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4090.jpg
4091,Men,Apparel,Topwear,Tshirts,White,Classic Polo Men's White With Black Stripes T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4091.jpg
4092,Men,Apparel,Topwear,Tshirts,Purple,Classic Polo Men's Purple With Orange White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4092.jpg
4093,Men,Apparel,Topwear,Tshirts,Navy Blue,Classic Polo Men's Navy With Orange White Stripes T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4093.jpg
4094,Men,Apparel,Topwear,Tshirts,Navy Blue,Classic Polo Men's NAvy Melange T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4094.jpg
4095,Men,Apparel,Topwear,Tshirts,Black,Classic Polo Men's Black With White Stripes T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4095.jpg
4096,Men,Apparel,Topwear,Tshirts,Black,Classic Polo Men's Black With Blue White Stripes T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4096.jpg
4097,Men,Apparel,Topwear,Tshirts,Red,Nike Men's Team Poly Red T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4097.jpg
4098,Women,Apparel,Topwear,Tshirts,White,Nike Women's White Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4098.jpg
4099,Men,Apparel,Topwear,Tshirts,Blue,Nike Men's As Seize Victory Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4099.jpg
4100,Women,Footwear,Sandal,Sports Sandals,Pink,Puma Women Pink Grey Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4100.jpg
4101,Women,Footwear,Sandal,Sports Sandals,Green,Puma Women Green Navy Baby Blue Floater,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4101.jpg
4102,Men,Footwear,Shoes,Sports Shoes,White,Puma Men White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4102.jpg
4103,Men,Footwear,Sandal,Sandals,Green,Fila Men Eliminate Olive Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4103.jpg
4104,Men,Footwear,Sandal,Sandals,Black,Fila Men Tremor Black Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4104.jpg
4105,Men,Footwear,Sandal,Sandals,Navy Blue,Fila Men Tremor Navy Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4105.jpg
4106,Men,Footwear,Sandal,Sandals,Grey,Fila Men Tremor Grey Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4106.jpg
4107,Men,Footwear,Sandal,Sandals,Black,Fila Men Aruba Black Grey Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4107.jpg
4108,Men,Footwear,Sandal,Sandals,Navy Blue,Fila Men Aruba Navy Grey Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4108.jpg
4109,Men,Footwear,Sandal,Sandals,Navy Blue,Fila Men Obsidian Navy Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4109.jpg
4110,Men,Footwear,Sandal,Sandals,Green,Fila Men Obsidian Olive Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4110.jpg
4111,Men,Footwear,Sandal,Sandals,Black,Fila Men Motor Sports Black Red Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4111.jpg
4112,Men,Footwear,Sandal,Sandals,Green,Fila Men Motor Sports Olive Black Sandals,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4112.jpg
4113,Men,Footwear,Shoes,Casual Shoes,White,Fila Men's Bruno White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4113.jpg
4114,Men,Footwear,Sandal,Sandals,Black,Fila Men Obsidian Black Sandal,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4114.jpg
4117,Unisex,Footwear,Shoes,Casual Shoes,White,Puma Unisex Punk White Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4117.jpg
4118,Unisex,Footwear,Shoes,Casual Shoes,Green,Puma Unisex Mid Pixles Olive Orange Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4118.jpg
4119,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,Puma Unisex Mid Pixles Navy Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4119.jpg
4120,Unisex,Footwear,Shoes,Casual Shoes,Maroon,Puma Unisex Lo Maroon Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4120.jpg
4121,Unisex,Footwear,Shoes,Casual Shoes,Green,Puma Unisex 917 Lo Green & White Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4121.jpg
4122,Unisex,Footwear,Shoes,Casual Shoes,Black,Puma Unisex Lo Punk Black Yellow Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4122.jpg
4123,Unisex,Footwear,Shoes,Casual Shoes,White,Puma Unisex Lo Punk White Green Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4123.jpg
4124,Unisex,Apparel,Topwear,Tshirts,Purple,Kochi Tuskers Kids Replica Jersey,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4124.jpg
4125,Men,Apparel,Topwear,Tshirts,Orange,Lotto Men Kochi Tuskers Authentic Orange Jersey,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4125.jpg
4126,Men,Footwear,Shoes,Casual Shoes,Black,Fila Men's Fuel HI Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4126.jpg
4127,Men,Footwear,Shoes,Casual Shoes,Green,Fila Men Green Fuel HI Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4127.jpg
4128,Men,Footwear,Shoes,Casual Shoes,Black,Fila Men's Basic Low Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4128.jpg
4129,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fila Men's Basic Low Navy Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4129.jpg
4130,Men,Footwear,Shoes,Casual Shoes,Red,Fila Men's Basic Low Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/4130.jpg
